,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
113156,1099544040373,Raccoon Brand Bro Bro #6,khtr4.wam,v21rm.wam,khtr4.wam,True,2022-03-29,0.14,https://ipfs.atomichub.io/ipfs/QmZtRaQuVs7kZkNs6zdfetm2q8e5v8FSiNLP1KJmim88xx,kennbosakgif,33d4q.wam,0.15
113163,1099541448100,Baller Bouncy Bro Bro,khtr4.wam,v21rm.wam,khtr4.wam,True,2022-03-29,0.14,https://ipfs.atomichub.io/ipfs/QmWmU7WMCJdYe8KP4eHhQktVsX8i5WSQTRSLTQP5A3Pr1A,kennbosakgif,33d4q.wam,0.15
113168,1099572109464,College Girl #1,gnvmi.c.wam,lihww.wam,gnvmi.c.wam,True,2022-03-28,1.73,https://ipfs.atomichub.io/ipfs/QmbpLcHMW2dZzQiziWZ41TKXQ1Kyn1W5aqVWUSBWNe8HLV,nsfwgirlsxxx,ppxba.wam,0.15
113220,1099685843472,P90 | Scrawl,3bdjs.wam,zr.2u.c.wam,3bdjs.wam,True,2022-03-28,39.0,https://ipfs.atomichub.io/ipfs/Qmesr7Di5SXKvHxkApzpxumEPR4aHjVCpr9mmzXaykZnV6,forge.gene,forge.gene,0.06
113263,1099599009527,Happy New Year,ballinballin,sellotronwax,xoyzo.wam,True,2022-03-30,0.1,https://ipfs.atomichub.io/ipfs/QmTiUxbwsPbYd4FeJAdJcNKepBZKwDZccWqY9LtzZF3WFU,mrpotatogame,mrpotatonfts,0.05
113265,1099592996959,Frittata,.1alu.wam,sellotronwax,.1alu.wam,True,2022-03-28,15.98,https://ipfs.atomichub.io/ipfs/QmT7A6NBAZ1zShnauwv1yEfuKREhMqMnjmANuVwUpP8n6x,mrpotatogame,mrpotatonfts,0.05
113309,1099647765088,Tiny Bombers,oj2yo.wam,3tnxy.wam,oj2yo.wam,True,2022-03-28,3.84,https://ipfs.atomichub.io/ipfs/QmYuVya3r9mcGuouy7qFMLAWs9o7z37uiMvUkH3Wez824q,cosmicclashx,cosmicclash5,0.05
113450,1099687450947,Life Sapper,splintrlands,q21aw.wam,5lsay.wam,True,2022-03-28,20.97,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/chaos/Life%20Sapper_lv2_gold.png,splintrlands,splintrlands,0.05
113520,1099685843495,Knife | Crimson,3bdjs.wam,zr.2u.c.wam,3bdjs.wam,True,2022-03-28,78.35,https://ipfs.atomichub.io/ipfs/QmarVkcRVjms4AMj9JNLXfi6ZV8XwzT9gNrhu1WJpBaLPd,forge.gene,forge.gene,0.06
113583,1099566534869,Big John,xdyqw.wam,wdcqy.wam,xdyqw.wam,True,2022-03-28,0.38,https://ipfs.atomichub.io/ipfs/QmNWg5d5Z8gXP9YhBFMKyTdFM7ta4eQb63kB35irKkRxLm,vintagenftys,vintagenftys,0.06
113611,1099565006134,Bought The Dip,d3br4.wam,m.ub4.wam,d3br4.wam,True,2022-03-30,27.06,https://ipfs.atomichub.io/ipfs/QmeV6nVVn1GCnCjYsmFNm95LKcFDCZd5k7mKSnSfGbHGt7,crptomonkeys,crptomonkeys,0.07
113614,1099522511623,O`Patrick The monKey,1banforscale,m.ub4.wam,ewv.i.c.wam,True,2022-03-29,27.81,https://ipfs.atomichub.io/ipfs/QmWQQed95X17wPzMqcTiRp9BGKxdbHxTyC4NVKhZQtefnS,crptomonkeys,crptomonkeys,0.07
113626,1099514986939,The Pro-Waxxer,authorturker,m.ub4.wam,5cjba.wam,True,2022-03-30,29.19,https://ipfs.atomichub.io/ipfs/QmX4BNQaDuichk2ZXDA3weB6omRCmY9kLGajGNWAHydDAb,crptomonkeys,crptomonkeys,0.07
113635,1099545202689,Zyca,novarallypro,kl.ba.wam,3k4jm.wam,True,2022-03-28,1.57,https://ipfs.atomichub.io/ipfs/QmQvcPNeHsfRDqzEjB9BxPnVBZsMhCGnad7jCTHWDcpccw/17_zyca_common.png,novarallywax,novarallywax,0.03
113687,1099514480108,monKey King,w.2bc.wam,mrbeast.gm,w.2bc.wam,True,2022-03-30,7.83,https://ipfs.atomichub.io/ipfs/QmR2CANi4YXjTxPcZM6tW8pkxtczGAXoKQDi1on8gtbbyi,crptomonkeys,crptomonkeys,0.07
113688,1099554060102,Okami,ore1smewhm4l,5x2qw.wam,4jdb.wam,True,2022-03-28,2.71,https://ipfs.atomichub.io/ipfs/Qmbiub1pBEjxTKWfw82FZ87L9p9gDsEi8K2MWdMJxQz2ZK/Slammer/no_foil/uncommon/2-189-1-34-0-0_front.webp,kogsofficial,kogsofficial,0.06
113728,1099545511478,Poison (Pwr: 5),c.zr4.wam,1p5ko.c.wam,c.zr4.wam,True,2022-03-28,0.31,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/38-Poison-Base.png,stf.capcom,capcom,0.06
113779,1099631777498,Monitor Lizard - Common,wombatmaster,jessepremier,marekiaromar,True,2022-03-28,0.35,https://ipfs.atomichub.io/ipfs/QmVYdzjnkjDwFjCjoevyjaCo54qKX3iwt7J2d2MmRJXwFB,corpworldhel,jonezycrypto,0.08
113783,1099513273392,ChREEEstmas monKey,w.2bc.wam,mrbeast.gm,w.2bc.wam,True,2022-03-30,8.54,https://ipfs.atomichub.io/ipfs/Qmd3WU2hYNVJPJyUxkq5UcfeDJ2bSK9i9UYwcn4aoRUpvf,crptomonkeys,crptomonkeys,0.07
113827,1099624561077,Red nft from anonymous,x4nhs.wam,.wths.wam,x4nhs.wam,True,2022-03-28,1.05,https://ipfs.atomichub.io/ipfs/QmcRabqZgjHdxMTsLTL3KhwWDaXUBdRKP2bZqJCu9YpnvM,anonymusteam,.wths.wam,0.05
113831,1099592939794,Blue rgb anonymous,x4nhs.wam,.wths.wam,x4nhs.wam,True,2022-03-28,0.7,https://ipfs.atomichub.io/ipfs/QmYDxgMihzuoncaoVGmD7wHHSHj5qvJXZ3K2CHhcmBKHmz,anonymusteam,.wths.wam,0.05
113914,1099632260574,Ardent Attack,bigrouter111,m5lr2.wam,bigrouter111,True,2022-03-29,1.03,https://ipfs.atomichub.io/ipfs/QmPfRJyTh8HNsrGgG5DEeYndKmqVt76P54jGEzcEzWWrTy,tag,tag,0.1
113915,1099545584909,Kage (Pwr: 2),uimrg.wam,1p5ko.c.wam,uimrg.wam,True,2022-03-29,0.34,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/39-KAGE-Base.png,stf.capcom,capcom,0.06
113918,1099592412764,Breaking Blow,g2yfw.wam,m5lr2.wam,g2yfw.wam,True,2022-03-28,0.68,https://ipfs.atomichub.io/ipfs/QmTFdSBRUG97VUJmoNHv3WWM3uQpaAnwJS5Q6Xqdhh3yqn,tag,tag,0.1
113934,1099552838911,Zangief (Pwr: 1),3tzmu.c.wam,zp1uq.wam,3tzmu.c.wam,True,2022-03-28,0.12,https://ipfs.atomichub.io/ipfs/QmZve5QT7e32f3fpmzYXfNVUAUcC57JsJZr5rLocEwQHxZ/Back/Card%20Back.png,stf.capcom,capcom,0.06
113951,1099542992484,Lil tutorial drop,swedenwaxtax,w2dsm.wam,swedenwaxtax,True,2022-03-28,0.09,https://ipfs.atomichub.io/ipfs/Qmaa2k9N6uJfkrjcpJuYCNqggZKhRwCs3YMNuWC2DKt7Aq,foodmonsters,xhoqy.wam,0.05
114003,1099587954604,Neptune Honor Medal,bapzi.wam,slexa.wam,bapzi.wam,True,2022-03-28,52.42,https://ipfs.atomichub.io/ipfs/QmV4ifty84KcYPykQ5cqM3jah6quyxHMQ7mSkycYLxXo1D,dovdivisions,dawnfvictory,0.05
114152,1099545631420,Zeku (Pwr: 1),v34r4.wam,1p5ko.c.wam,v34r4.wam,True,2022-03-30,0.14,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/29-ZEKU-Base.png,stf.capcom,capcom,0.06
114196,1099542637175,Frost,s.rplanet,ht2bc.wam,cymem.wam,True,2022-03-29,2.4,https://ipfs.atomichub.io/ipfs/https://static.rplanet.io/nft/elements/1/frost_common_5.png,rplanet,rplanet,0.08
114225,1099646806917,Speed Zombie,4tyji.wam,4tziw.wam,4tyji.wam,True,2022-03-29,24.03,https://ipfs.atomichub.io/ipfs/QmdwFXkbJmbnh7b2eK1zSgWdmCBsY8UUaXVp8z1Ptbuqhh,deadincitydc,dkiyw.wam,0.09
114293,1099545653001,Urien (Pwr: 2),uimrg.wam,1p5ko.c.wam,uimrg.wam,True,2022-03-29,0.33,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/23-URIEN-Foil-GIF.gif,stf.capcom,capcom,0.06
114330,1099686523604,Avocado,3otya.wam,eg1r2.wam,3otya.wam,True,2022-03-28,17.47,https://ipfs.atomichub.io/ipfs/QmPVkSxorEbuiWhNVaSfHswpsJKC32CNu8TYQzepns1PqF,taco,taco,0.06
114348,1099545653170,Menat (Pwr: 1),v34r4.wam,1p5ko.c.wam,v34r4.wam,True,2022-03-30,0.16,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/28-MENAT-BASE.png,stf.capcom,capcom,0.06
114381,1099542697714,\\tBoysterous Promo 1 - Pearl,41or2.wam,l1kry.wam,41or2.wam,True,2022-03-28,0.0,https://ipfs.atomichub.io/ipfs/QmYk9Hn67GsC5uZo8pEghVU4BCQeJkoBSajNPtJQp2dzKa,boysterousco,boysterousco,0.06
114408,1099556762097,California Cries - Peter Mills - DigitalVinyl Black,inwcs.wam,pglrg.wam,inwcs.wam,True,2022-03-28,0.12,https://ipfs.atomichub.io/ipfs/QmXBFu98Nw1QeVMS3pQcAJJY8pMqiAei6DyTqJqkpKvr37,yoshidrops,yoshidrops,0.09
114409,1099556762170,My Life - Peter Mills - DigitalVinyl Clear,inwcs.wam,pglrg.wam,inwcs.wam,True,2022-03-28,0.08,https://ipfs.atomichub.io/ipfs/QmS8jYTTCeay2BovHAFcdtyRagCjTDYzHbwpM3kHvmTy1H,yoshidrops,yoshidrops,0.09
114422,1099606986426,Luna 22 Infinity ,j.1.e.c.wam,s.hr4.wam,j.1.e.c.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/QmfKAYoG6U5Za7Pyy3Lvokv9a8rPKb85FmT2Tv48mTZ6Uy,nytewolf2222,rzcb2.wam,0.15
114486,1099634744039,Mummy,s.rplanet,pqqqw.wam,im2qy.wam,True,2022-03-28,17.47,https://ipfs.atomichub.io/ipfs/https://static.rplanet.io/nft/elements/1/mummy_common_5.png,rplanet,rplanet,0.08
114505,1099541087436,War,hottothemoon,1p5ko.c.wam,ap1ww.wam,True,2022-03-28,0.4,https://ipfs.atomichub.io/ipfs/QmTzDX1KaypdRQJEF5qz4k52HqNvfJg3BbFZWmx23nwZx4/base/1a.jpg,ultrahorrors,gtyaw.wam,0.08
114537,1099596291499,Merry Christmas!,3uniu.wam,1ztr2.wam,3uniu.wam,True,2022-03-28,0.24,https://ipfs.atomichub.io/ipfs/QmYyZEFpWWWoYPQpGQtqNU7GZ6BT35uBWHgkLkXrpNhDhQ,neftyballers,kseem.wam,0.07
114539,1099586851469,Raw Meat,glfea.wam,frtuw.wam,glfea.wam,True,2022-03-28,0.97,https://ipfs.atomichub.io/ipfs/QmU91cnwo3nQp99u1v1yEeGSj928dBDRiY1r4PuHAz8bCB,crypturewrld,415h4.wam,0.07
114592,1099615089794,Wild West Mythics 69,xehje.wam,pglrg.wam,xehje.wam,True,2022-03-30,1.78,https://ipfs.atomichub.io/ipfs/QmVYs1xtBr5Rs9BPFbszEVmH574F5LacCQq2ku8EqZiCk8,mammothmyths,mammothmyths,0.06
114593,1099614985875,Heavens Gate Mythics Goddess,xehje.wam,pglrg.wam,xehje.wam,True,2022-03-30,1.78,https://ipfs.atomichub.io/ipfs/QmaaBC3RKMhwt1HYhm6mzdjPqevKjdHTdF88mXf7uts3mg,mammothmyths,mammothmyths,0.06
114594,1099615089797,Wild West Royals Goddess,xehje.wam,pglrg.wam,xehje.wam,True,2022-03-30,1.78,https://ipfs.atomichub.io/ipfs/Qmb1UdboiEVydUTjGRiNZgRPtGn3jfbqimk1KDoEcaE4vL,mammothmyths,mammothmyths,0.06
114635,1099666806693,Jet Pack,2jvsm.wam,zlvqy.wam,2jvsm.wam,True,2022-03-28,122.31,https://ipfs.atomichub.io/ipfs/QmZy8AnTXSnrxD4WAZsEVo3bY2ND113kPvjDSSwsuPjohp/MythicJetpack.jpg,zos,zos,0.06
114638,1099657591741,Starchild,5fnay.wam,r2sbg.wam,amcinvchance,True,2022-03-28,0.18,https://ipfs.atomichub.io/ipfs/QmeBSySbvNtrihaF6CVLCY69YSCvuuGzELdy6N2A8BzYCR,noacollector,noacollector,0.06
114646,1099676746978,Lumpy Space Kitty,wombatmaster,bpmgu.wam,juanoshenrys,True,2022-03-28,4.19,https://ipfs.atomichub.io/ipfs/QmdeWn7rzDqHKKio9qg8GuGXbP6zFhb4fmaxrBkaE4w9CQ,petsofclarks,artsofclarks,0.06
114647,1099544211506,Boysterous Promo 1 - Platinum,xeekq.c.wam,ztiry.wam,xeekq.c.wam,True,2022-03-28,0.0,https://ipfs.atomichub.io/ipfs/QmYrPPFy5zHKNHydpP5fTuVbhMwmRfXuLUiBNZM1VvLVh6,boysterousco,boysterousco,0.06
114650,1099601815107,Charas - 1 GR - Gold,xhqho.wam,pglrg.wam,xhqho.wam,True,2022-03-31,8.14,https://ipfs.atomichub.io/ipfs/QmY2gPNNUqKChwULuMAUnn4eeGRge8jR6qrXRGUSa3Bdn4,nonfungdrugs,t41u.wam,0.1
114656,1099600235982,Duffle bag - F610,ygnre.wam,pglrg.wam,ygnre.wam,True,2022-03-29,4.99,https://ipfs.atomichub.io/ipfs/QmRhuVTCmDeSqJPCqpQuWghdq7nfieSjEM9LsspepToDTM,nonfungdrugs,t41u.wam,0.1
114657,1099600296370,Grease Monkey - 1 MD - Gold,5cpr4.wam,pglrg.wam,5cpr4.wam,True,2022-03-30,1.33,https://ipfs.atomichub.io/ipfs/QmRy9VtxfrDzJGhbcR8HhtaiQLe4xUm7yJjy4ApppXK6cH,nonfungdrugs,t41u.wam,0.1
114689,1099623654591,light power,novotreasury,r2sbg.wam,oimr4.wam,True,2022-03-28,1.4,https://ipfs.atomichub.io/ipfs/QmWtCJy1LaqyxuyZ2fWWU2RfGK7ep1RUDrrBBDqCuV7WkQ,novopangeaio,novo.gm,0.06
114696,1099543826973,Tortoros - Base Set,phcay.wam,vxnk..c.wam,phcay.wam,True,2022-03-31,1.44,https://ipfs.atomichub.io/ipfs/QmRp6DBLVLzoybGvCNLkzhZ3X39pk6gZHdyHYniFHfEGBK,strattonsire,ekar4.wam,0.05
114715,1099687094737,Paladin,ve12u.c.wam,stvhg.wam,ve12u.c.wam,True,2022-03-29,0.82,https://ipfs.atomichub.io/ipfs/QmcpfdC6okBnkNFwtR6nQGDQPS7jbCu5jXhqWETwiJWhJY,moonstonesco,dndb2.wam,0.05
114725,1099685545719,Nemes,officeassets,nzsz.wam,1zt2i.c.wam,True,2022-03-28,10.92,https://ipfs.atomichub.io/ipfs/QmapvBkNdSeX1BJLFiRcux49hLtQAiFpTKoNiyGoe3LQq8,officelandio,officelandio,0.05
114751,1099569104439,$DREAM Miner Token: Yellow,eowr4.wam,rcscc.wam,eowr4.wam,True,2022-03-30,0.43,https://ipfs.atomichub.io/ipfs/QmUBQx5L3NDQtze6PmxRERVC5zsvRe6CjN32UjXbe7n95E,virtualdream,oqbs2.wam,0.08
114821,1099591649092,Golden Membership Card,ommba.wam,kouaw.wam,ommba.wam,False,2022-03-28,34.25,https://ipfs.atomichub.io/ipfs/QmWFENkLax4NALQ6NM44SGPuSK7wktnstX9CjFsJnMh2sx,maxylabchain,3yk5c.wam,0.06
114858,1099557775166,Tagging,mebec.wam,5lhry.wam,p.oyg.wam,True,2022-03-28,0.0,https://ipfs.atomichub.io/ipfs/QmeGUijJJrrAVJ4ZqnrZav5kyjs7nuiKT4G7iBEaiPriiB,skullz,skullz,0.08
114876,1099591980167,Tatzelwurm,5inja.wam,ecgc4.wam,5inja.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/QmVk6yaUMENMn49Yej7XqqL3RBFSpop6nwhT5ezke6ppgP,theloreicons,nftnt,0.06
114902,1099536552943,Secret Weapon,cryingbufalo,xpobs.wam,cryingbufalo,True,2022-03-28,0.26,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-52-6-20-0_front.png,kogsofficial,kogsofficial,0.06
114926,1099569762217,#9 - Hippy Cat - Katelyn the Kitty,lzyu4.wam,3hzrs.wam,lzyu4.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/QmZSGZEh1fep8HPKvfdXoJnAgZCmLpN8aiCSvWxTBLMbam,pixellabs123,svnr4.wam,0.1
114936,1099687427286,Common Greenhouse,jzt2k.c.wam,hehys.wam,jzt2k.c.wam,True,2022-03-28,0.09,https://ipfs.atomichub.io/ipfs/QmU939weTgFxGeipmZWbeRQsjmrL99j8dXwNKVzZH3h39X,onmars,onmars,0.06
115013,1099670583652,Bud-Bob Bushy Kush,3sgyq.wam,zvmzi.wam,3sgyq.wam,True,2022-03-28,1.4,https://ipfs.atomichub.io/ipfs/QmaUjhRNaj3xFEzc88TKT8xgMW8TtDGBZuq9UbUzS6dWF4,skunkychunks,toonboytwofu,0.1
115018,1099512346218,Emerald Dagger,ouc.e.c.wam,pslre.wam,ouc.e.c.wam,True,2022-03-30,3.92,https://ipfs.atomichub.io/ipfs/QmVZcV2BdNAxyrortmE1j5u5KUywUQCXUuG2uNHvaL8hxU,alien.worlds,federation,0.01
115020,1099592100568,Splendor Man,5inja.wam,wnys2.wam,5inja.wam,True,2022-03-28,0.12,https://ipfs.atomichub.io/ipfs/QmdfNaoi4Ma3tYbjWf6S3PQcXtrJiuGZZaPnQexo7W83hF,theloreicons,nftnt,0.06
115052,1099591945549,Bunnyman,5inja.wam,1xgry.wam,5inja.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/QmaP5i7psQxdDQ24zHMAm7RiPrJjGjBoDXhQM9MZVeR2aS,theloreicons,nftnt,0.06
115057,1099520628162,Cartombs! Promo D,charlieknigh,jeod4.wam,charlieknigh,True,2022-03-28,0.07,https://ipfs.atomichub.io/ipfs/QmTVu6rauSJYtaJuVDh1jDmzMb4zuBb9uZLHcwY2yHg6Ln,cartombs.r2,cartombs.r2,0.08
115080,1099580142004,"Stabby, the Flaming Quack",brvb2.wam,tduay.wam,brvb2.wam,True,2022-03-28,1.92,https://ipfs.atomichub.io/ipfs/QmXyptFbhAB6hTpxn4tzRy8EjgCrzXF3RzJEyeKfwvu3Lw,realmsofarkv,bcmfs.wam,0.07
115081,1099567060448,Silvester,5fnay.wam,tduay.wam,5fnay.wam,True,2022-03-30,0.23,https://ipfs.atomichub.io/ipfs/QmPiuKL21ysS8xXUQuDU1GSmhKAmaZ2mTyG66aVsAMpkHS,realmsofarkv,bcmfs.wam,0.07
115108,1099564018500,Ultra Horror,piotrekturbo,1p5ko.c.wam,piotrekturbo,True,2022-03-28,0.27,https://ipfs.atomichub.io/ipfs/QmZTrvsNqvWDXTDr6JifjgwumVAdePTmDcEQpgH7xqYGyL,ultrahorrors,gtyaw.wam,0.08
115137,1099571356261,Thato Lathabo,4sigw.wam,qcqvy.wam,4sigw.wam,True,2022-03-28,1.4,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/promo/005,warsaken,warsaken,0.05
115144,1099590024171,Secure Port,3rqr4.wam,5akba.wam,3rqr4.wam,True,2022-03-29,4.5,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/nv/168,warsaken,warsaken,0.05
115150,1099589093875,DX-8,wdcqw.wam,5akba.wam,wdcqw.wam,True,2022-03-28,1.22,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/camo/032,warsaken,warsaken,0.05
115165,1099563082838,Plains and Oak,ir.dk.wam,5akba.wam,ir.dk.wam,True,2022-03-28,0.06,https://ipfs.atomichub.io/ipfs/QmZN2CcMJYB6aveo711RByoD7AGXsMJASTDFLfD2N7uh6h,thesvnthseal,thesvnthseal,0.08
115166,1099563083265,Low Peak,ir.dk.wam,5akba.wam,ir.dk.wam,True,2022-03-28,0.06,https://ipfs.atomichub.io/ipfs/QmcQvt3py7N46DUTPid7JoBuFu1BGhAkNAcpmSD14GtufG,thesvnthseal,thesvnthseal,0.08
115192,1099546881772,Doge-coaster,tubes.kogs,.d.rm.wam,vpfaw.wam,True,2022-03-28,15.73,https://ipfs.atomichub.io/ipfs/Qmbiub1pBEjxTKWfw82FZ87L9p9gDsEi8K2MWdMJxQz2ZK/Slammer/no_foil/rare/3-181-5-33-0-0_front.webp,kogsofficial,kogsofficial,0.06
115210,1099684083674,Game Changers PROMO,uehxq.wam,vkckw.c.wam,uehxq.wam,True,2022-03-28,0.01,https://ipfs.atomichub.io/ipfs/QmcZN62645NkSbpcMWDV54sgu4i5xTfXtzqQgR43rCPEfi,mudgestudios,mudgestudios,0.1
115228,1099685781030,Holo-Piggy Cryo Wallet,thh.g.c.wam,u.as4.wam,thh.g.c.wam,True,2022-03-28,10.48,https://ipfs.atomichub.io/ipfs/QmR7bQB9R2wNhZfN9bhGBNPYCyqscJ2QFtiCZCzgSvVJ5W,clashdomenft,ccdaw.wam,0.07
115239,1099513112688,Nathan Nyse,4w32o.c.wam,ecxr2.wam,4w32o.c.wam,True,2022-03-28,0.07,https://ipfs.atomichub.io/ipfs/QmQYXMWU7GSaQu1RoNwWEdFyoFiMF2t7GWD1jxCA2xi5rL/main/front/common/25.jpg,officialhero,heroes,0.06
115240,1099571411998,SQS STEEL,zirwc.wam,vkuru.wam,zirwc.wam,True,2022-03-29,0.05,https://ipfs.atomichub.io/ipfs/Qmcg3JSqJo3Ed9pRLnKNCgBTYfyNqYN4b8wfdKMnycxtCs,sqsevencoins,cusss.wam,0.06
115243,1099571691987,SQS STONE,4n3j2.wam,vkuru.wam,4n3j2.wam,True,2022-03-28,0.07,https://ipfs.atomichub.io/ipfs/Qma5qydue4HZ3awLh28nCG1k4jpJm4HPwsegEkS6w8HxiC,sqsevencoins,cusss.wam,0.06
115259,1099569788238,Kyokutei Bakin,4yugc.wam,.d.rm.wam,4yugc.wam,True,2022-03-29,0.9,https://ipfs.atomichub.io/ipfs/QmViuPyv4m5uyk45MrUHcsv6zWZeu9Ni2edZNXvP3sUGv6,aratadigital,ohse4.wam,0.1
115260,1099568265135,Portrait - #1,e54r.wam,.d.rm.wam,e54r.wam,True,2022-03-29,2.02,https://ipfs.atomichub.io/ipfs/QmYzLJsfhzFzQVsX2NC8oCkb3Ww2kThZtwpmFkYzpews7X,aratadigital,ohse4.wam,0.1
115278,1099542957260,Balcone di Giulietta,einfachtrash,susb.wam,einfachtrash,True,2022-03-28,0.7,https://ipfs.atomichub.io/ipfs/QmTW9gvfPeforGCSQ7fShPU65WgqBeAo9xUQr4jvicZEE8,alpacaworlds,alpacabreedr,0.07
115343,1099566833888,Centaur,cryingbufalo,1p5ko.c.wam,cryingbufalo,True,2022-03-28,0.22,https://ipfs.atomichub.io/ipfs/QmUgqRZvtohSGhdM2fkV8mvFdxEpYwrGfMC5RAkUW6XCwS,ultrahorrors,gtyaw.wam,0.08
115357,1099678156997,Team Santis,.tgk4.c.wam,hqyb.wam,.tgk4.c.wam,True,2022-03-29,0.16,https://ipfs.atomichub.io/ipfs/QmcdZm9MkrnMd8fCkTXQKjKnMghmzcfpaBAMko3ue8XeEb,fightlandhub,fightlandwax,0.05
115374,1099521029468,Gabara,v34r4.wam,kiere.wam,v34r4.wam,True,2022-03-29,0.06,https://ipfs.atomichub.io/ipfs/QmSpTYnUQ1MuAGuPAzewj6SUYENwa7ScjuVCcbczEUWezc/01_BASE_COMMON/2021-Godzilla-BASE-COMMON-SET-18.jpg,gdz.topps,gdz.topps,0.06
115386,1099521413992,Shin Godzilla,v34r4.wam,kiere.wam,v34r4.wam,True,2022-03-29,0.29,https://ipfs.atomichub.io/ipfs/QmSpTYnUQ1MuAGuPAzewj6SUYENwa7ScjuVCcbczEUWezc/02_UNCOMMON-BLUE/BLUE-2021-Godzilla-BASE-COMMON-SET-35.jpg,gdz.topps,gdz.topps,0.06
115452,1099590524414,PWS - 28657,q322i.c.wam,s4ssm.wam,q322i.c.wam,True,2022-03-28,20.08,https://ipfs.atomichub.io/ipfs/QmPmFUBSNDNi2UFc3AozYqqQjMHhqDqZyQF2QmN4rU2tU6,nonfungdrugs,t41u.wam,0.1
115471,1099563112641,R-Twit,.fkru.wam,q.sxm.wam,.fkru.wam,True,2022-03-29,0.02,https://ipfs.atomichub.io/ipfs/QmUhzYov4f4pXSqAgbdmqSJLg2jBrzxrkqygWHEmrfQkyS,tokenumkmnft,tokenumkmwax,0.15
115477,1099596616245,V2 Cadet Hangar,hangarshpro1,.yc5w.wam,44v.q.c.wam,True,2022-03-29,26.09,https://ipfs.atomichub.io/ipfs/QmTGuoGkQQ1kUpUbhqrf1Fu9Q27xstJa7VKBGkk4BVWbKD,spaceheroes1,spaceheroes1,0.1
115488,1099615820965,Raw Nanomium,partnerpools,offr4.wam,chuuo.wam,True,2022-03-28,6.64,https://ipfs.atomichub.io/ipfs/QmX9phgNPZEuQ1cRFmT9AiSYWnNfp5zuH5bAR4PnYypKM8,spaceheroes1,spaceheroes1,0.1
115503,1099591674270,Cannon lvl1,4a3yu.wam,wzxis.wam,4a3yu.wam,True,2022-03-29,4.81,https://ipfs.atomichub.io/ipfs/QmfY7urAN5ZDNkdekWUoSQiwKhuPttxLRBWazGUUCxTthm,coinpirates1,coinpirates1,0.05
115517,1099537825085,Lifeshark,c.5qw.wam,giyb4.wam,c.5qw.wam,True,2022-03-28,0.24,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/rare/3-124-31-16-0_front.png,kogsofficial,kogsofficial,0.06
115528,1099582131089,SixPM Boy,noagameworld,ccwec.wam,wieec.wam,True,2022-03-29,2.31,https://ipfs.atomichub.io/ipfs/QmSbebGnJrvVg4rvP2zYj8Tw9MpbkRJ3SPEhGzRZVfkujB,noacollector,noacollector,0.06
115548,1099599663707,Gustav #2000,supply.zos,giyb4.wam,z112w.c.wam,True,2022-03-28,31.45,https://ipfs.atomichub.io/ipfs/QmViEwREyNRKUS5LmQy935K74wAKtn5CgWJHgTB7KCfKFW,zos,zos,0.06
115563,1099684328409,AK47 | Unkind,zqk2o.c.wam,ciyms.c.wam,zqk2o.c.wam,True,2022-03-28,13.98,https://ipfs.atomichub.io/ipfs/QmcJR1e6VqYCT9B8zyyAuNXKpRdwuKum5jmy1hzjms7ani,forge.gene,forge.gene,0.06
115899,1099569715313,Akke,nftpandawofg,pobji.wam,4wxvk.wam,True,2022-03-28,1.12,https://ipfs.atomichub.io/ipfs/QmPMkuXUF4bRKwDvgUE5Y4XEFDenpZi8Jdfdo15L9X5jR3,nftpandawaxp,z5mue.wam,0.08
115958,1099558095275,Shovel lvl2,game.pirates,hz5r4.wam,cvjhy.wam,True,2022-03-28,1.01,https://ipfs.atomichub.io/ipfs/Qmd1XgAUqKaJRF5wDejyv3zaW5WEP39Upp9SgDZfva1mds,coinpirates1,coinpirates1,0.05
